review_id,product_id,product_category,review_rating,review_date,review_text
4557,PROD-7289,Electronics,2,03-10-2023,Very disappointed
4558,PROD-6873,Electronics,5,16-02-2025,Loved it
4559,PROD-8944,Fashion,3,07-07-2024,Okay product
4560,PROD-5223,Books,3,08-07-2024,Nothing special
4561,PROD-4321,Grocery,4,22-07-2024,Highly recommend
4562,PROD-4007,Grocery,3,12-10-2023,Neutral experience
4563,PROD-4435,Books,4,13-06-2024,Great product
4564,PROD-4518,Fashion,3,22-06-2023,Okay product
4565,PROD-8239,Fashion,1,03-06-2024,Poor quality
4566,PROD-5250,Beauty,3,05-06-2024,Neutral experience
4567,PROD-5648,Fashion,5,24-06-2023,Highly recommend
4568,PROD-4959,Toys,4,25-01-2025,Fantastic quality
4569,PROD-3512,Beauty,4,18-05-2023,Loved it
4570,PROD-9440,Home & Kitchen,3,26-02-2025,It works
4571,PROD-6204,Grocery,4,01-06-2023,Very satisfied
4572,PROD-1558,Beauty,5,26-12-2024,Very satisfied
4573,PROD-8290,Grocery,2,11-10-2023,Hated it
4574,PROD-1023,Electronics,3,29-08-2024,Average
4575,PROD-3188,Home & Kitchen,4,29-11-2024,Great product
4576,PROD-8672,Grocery,2,16-10-2023,Poor quality
4577,PROD-6629,Toys,3,15-05-2024,Neutral experience
4578,PROD-3224,Electronics,4,22-07-2024,Fantastic quality
4579,PROD-8620,Home & Kitchen,2,06-10-2023,Poor quality
4580,PROD-1582,Electronics,4,24-12-2024,Highly recommend
4581,PROD-8969,Toys,1,03-10-2024,Hated it
4582,PROD-1287,Home & Kitchen,5,11-05-2023,Fantastic quality
4583,PROD-6602,Grocery,3,03-11-2023,Nothing special
4584,PROD-2955,Electronics,5,22-08-2024,Highly recommend
4585,PROD-2628,Electronics,3,27-06-2023,Nothing special
4586,PROD-2222,Books,1,09-10-2024,Hated it
4587,PROD-6319,Electronics,4,24-12-2023,Very satisfied
4588,PROD-3045,Beauty,5,18-03-2024,Loved it
4589,PROD-9536,Toys,5,20-03-2025,Fantastic quality
4590,PROD-9166,Home & Kitchen,3,21-02-2024,Nothing special
4591,PROD-4066,Beauty,4,27-05-2023,Great product
4592,PROD-7994,Books,2,25-04-2024,Poor quality
4593,PROD-1143,Toys,4,05-12-2024,Loved it
4594,PROD-7537,Home & Kitchen,1,12-06-2024,Terrible
4595,PROD-9046,Toys,5,22-02-2025,Loved it
4596,PROD-6870,Grocery,2,25-01-2024,Hated it
4597,PROD-8100,Fashion,4,30-06-2023,Fantastic quality
4598,PROD-7530,Electronics,5,30-03-2025,Highly recommend
4599,PROD-2761,Fashion,4,15-12-2023,Highly recommend
4600,PROD-9775,Beauty,5,30-04-2024,Great product
4601,PROD-6134,Fashion,3,06-12-2024,Nothing special
4602,PROD-6337,Beauty,5,19-10-2024,Fantastic quality
4603,PROD-2841,Fashion,5,23-05-2023,Highly recommend
4604,PROD-3677,Books,1,21-12-2024,Hated it
4605,PROD-3751,Grocery,4,11-10-2023,Fantastic quality
4606,PROD-3926,Fashion,5,01-06-2024,Loved it
4607,PROD-1454,Books,1,02-01-2025,Poor quality
4608,PROD-9965,Toys,1,17-02-2024,Terrible
4609,PROD-1103,Books,4,13-03-2024,Very satisfied
4610,PROD-4394,Home & Kitchen,1,03-10-2023,Very disappointed
4611,PROD-1303,Toys,1,28-01-2024,Poor quality
4612,PROD-6668,Electronics,5,03-08-2023,Very satisfied
4613,PROD-7680,Fashion,2,22-02-2025,Poor quality
4614,PROD-4247,Electronics,1,25-10-2024,Terrible
4615,PROD-2177,Electronics,5,14-09-2023,Loved it
4616,PROD-2615,Books,3,26-02-2025,Nothing special
4617,PROD-5989,Toys,1,27-08-2023,Not recommended
4618,PROD-4796,Home & Kitchen,5,28-09-2024,Great product
4619,PROD-7641,Grocery,2,15-06-2023,Not recommended
4620,PROD-9014,Books,1,17-07-2024,Hated it
4621,PROD-6173,Fashion,1,02-09-2024,Terrible
4622,PROD-7374,Home & Kitchen,5,10-03-2025,Very satisfied
4623,PROD-2104,Beauty,5,13-12-2023,Loved it
4624,PROD-9845,Beauty,4,20-11-2024,Very satisfied
4625,PROD-4867,Books,4,19-05-2024,Very satisfied
4626,PROD-6736,Beauty,2,24-04-2024,Very disappointed
4627,PROD-8461,Fashion,2,16-01-2024,Very disappointed
4628,PROD-3246,Electronics,5,10-08-2023,Fantastic quality
4629,PROD-8365,Toys,4,01-08-2023,Great product
4630,PROD-9725,Books,2,31-05-2024,Terrible
4631,PROD-6902,Fashion,5,27-08-2023,Highly recommend
4632,PROD-2975,Fashion,2,06-11-2024,Terrible
4633,PROD-6478,Grocery,2,31-08-2023,Not recommended
4634,PROD-9761,Fashion,4,03-11-2023,Highly recommend
4635,PROD-4907,Grocery,3,15-02-2024,Neutral experience
4636,PROD-9998,Grocery,2,31-01-2024,Terrible
4637,PROD-2853,Electronics,3,15-01-2025,Neutral experience
4638,PROD-7893,Electronics,5,24-09-2024,Great product
4639,PROD-6743,Toys,3,20-05-2024,Neutral experience
4640,PROD-5381,Beauty,1,03-06-2024,Very disappointed
4641,PROD-9251,Grocery,1,21-08-2024,Terrible
4642,PROD-7952,Books,5,03-07-2024,Highly recommend
4643,PROD-1318,Home & Kitchen,3,13-05-2024,Neutral experience
4644,PROD-1094,Fashion,4,18-02-2024,Great product
4645,PROD-5733,Fashion,4,25-09-2024,Great product
4646,PROD-1020,Beauty,2,18-09-2023,Not recommended
4647,PROD-8323,Grocery,4,17-04-2024,Very satisfied
4648,PROD-8513,Electronics,4,04-09-2024,Fantastic quality
4649,PROD-7743,Home & Kitchen,4,10-03-2024,Fantastic quality
4650,PROD-7838,Fashion,4,25-03-2025,Great product
4651,PROD-9597,Toys,4,07-03-2024,Fantastic quality
4652,PROD-5430,Books,5,10-06-2023,Loved it
4653,PROD-5886,Home & Kitchen,4,11-03-2025,Highly recommend
4654,PROD-7060,Toys,5,01-10-2023,Fantastic quality
4655,PROD-5075,Grocery,3,02-05-2024,Neutral experience
4656,PROD-5420,Fashion,2,01-07-2024,Not recommended
4657,PROD-1504,Home & Kitchen,4,12-12-2024,Loved it
4658,PROD-6647,Grocery,3,03-02-2024,Average
4659,PROD-9061,Grocery,1,25-06-2024,Very disappointed
4660,PROD-8424,Fashion,5,20-09-2024,Loved it
4661,PROD-1243,Fashion,2,17-08-2023,Very disappointed
4662,PROD-3329,Grocery,4,21-01-2025,Loved it
4663,PROD-3940,Electronics,5,06-09-2024,Loved it
4664,PROD-8282,Books,2,17-06-2024,Hated it
4665,PROD-1105,Books,4,11-09-2023,Great product
4666,PROD-7718,Beauty,5,31-03-2025,Very satisfied
4667,PROD-3458,Beauty,2,30-05-2023,Terrible
4668,PROD-1865,Toys,1,04-03-2024,Terrible
4669,PROD-6734,Beauty,5,05-04-2024,Loved it
4670,PROD-5567,Grocery,3,21-07-2024,It works
4671,PROD-2585,Toys,3,30-04-2024,It works
4672,PROD-5773,Electronics,3,18-06-2023,Neutral experience
4673,PROD-4107,Books,2,20-05-2024,Poor quality
4674,PROD-1612,Toys,2,04-12-2023,Very disappointed
4675,PROD-5129,Books,3,18-04-2024,Average
4676,PROD-8033,Books,4,04-07-2023,Fantastic quality
4677,PROD-1656,Books,3,10-10-2024,It works
4678,PROD-6965,Home & Kitchen,4,06-07-2024,Very satisfied
4679,PROD-3576,Fashion,4,24-02-2024,Very satisfied
4680,PROD-2408,Beauty,4,23-12-2024,Great product
4681,PROD-3891,Beauty,2,15-12-2023,Hated it
4682,PROD-9780,Books,5,01-11-2023,Loved it
4683,PROD-5555,Books,3,18-06-2024,Nothing special
4684,PROD-9236,Grocery,4,23-01-2025,Great product
4685,PROD-7120,Electronics,2,25-08-2024,Terrible
4686,PROD-3889,Fashion,2,03-09-2023,Hated it
4687,PROD-7542,Beauty,2,02-04-2025,Very disappointed
4688,PROD-6860,Electronics,3,26-05-2023,It works
4689,PROD-5496,Books,1,05-04-2025,Terrible
4690,PROD-6672,Beauty,5,04-09-2023,Highly recommend
4691,PROD-9013,Electronics,2,23-08-2023,Very disappointed
4692,PROD-3101,Fashion,2,12-11-2023,Hated it
4693,PROD-4955,Grocery,4,05-10-2024,Very satisfied
4694,PROD-9225,Toys,1,04-01-2025,Hated it
4695,PROD-4334,Fashion,3,22-06-2023,Neutral experience
4696,PROD-4312,Electronics,5,03-08-2024,Very satisfied
4697,PROD-5844,Grocery,1,05-11-2024,Poor quality
4698,PROD-1218,Toys,4,16-12-2023,Very satisfied
4699,PROD-4088,Fashion,3,05-11-2023,Okay product
4700,PROD-3762,Home & Kitchen,2,19-08-2024,Very disappointed
4701,PROD-5689,Beauty,3,07-12-2023,Neutral experience
4702,PROD-7860,Grocery,1,10-05-2024,Terrible
4703,PROD-1758,Grocery,3,04-11-2023,Okay product
4704,PROD-2611,Grocery,3,14-10-2024,Neutral experience
4705,PROD-3249,Toys,4,14-08-2023,Highly recommend
4706,PROD-1370,Electronics,1,20-12-2024,Terrible
4707,PROD-4648,Books,1,18-12-2024,Very disappointed
4708,PROD-3410,Beauty,3,28-11-2024,Okay product
4709,PROD-3472,Beauty,1,05-04-2025,Hated it
4710,PROD-5333,Home & Kitchen,4,31-08-2023,Very satisfied
4711,PROD-3174,Toys,3,19-08-2023,Neutral experience
4712,PROD-9102,Toys,2,25-07-2023,Very disappointed
4713,PROD-6510,Home & Kitchen,3,21-07-2024,Nothing special
4714,PROD-6619,Toys,2,28-06-2024,Terrible
4715,PROD-8243,Home & Kitchen,4,31-10-2023,Very satisfied
4716,PROD-3253,Beauty,2,28-05-2023,Terrible
4717,PROD-7044,Toys,3,10-12-2023,Nothing special
4718,PROD-1804,Home & Kitchen,4,16-06-2023,Loved it
4719,PROD-4122,Grocery,3,02-06-2023,Nothing special
4720,PROD-7593,Electronics,2,14-06-2023,Very disappointed
4721,PROD-5322,Beauty,3,12-02-2024,Okay product
4722,PROD-6001,Home & Kitchen,2,05-10-2024,Very disappointed
4723,PROD-5713,Toys,1,02-06-2024,Poor quality
4724,PROD-8568,Grocery,3,27-04-2023,Okay product
4725,PROD-5156,Home & Kitchen,1,11-02-2025,Hated it
4726,PROD-7282,Home & Kitchen,3,09-12-2024,Okay product
4727,PROD-1601,Grocery,5,23-03-2025,Very satisfied
4728,PROD-3261,Grocery,5,06-12-2023,Great product
4729,PROD-2983,Home & Kitchen,1,15-09-2024,Poor quality
4730,PROD-2910,Electronics,3,15-10-2023,Average
4731,PROD-6130,Books,2,21-05-2024,Very disappointed
4732,PROD-7759,Beauty,2,23-10-2023,Hated it
4733,PROD-3567,Grocery,5,26-06-2023,Great product
4734,PROD-7182,Books,4,14-07-2024,Fantastic quality
4735,PROD-3282,Fashion,4,18-06-2023,Loved it
4736,PROD-8301,Books,4,29-10-2023,Highly recommend
4737,PROD-1328,Books,4,05-03-2025,Very satisfied
4738,PROD-8656,Home & Kitchen,5,19-12-2024,Fantastic quality
4739,PROD-6546,Electronics,4,04-12-2023,Loved it
4740,PROD-7525,Fashion,2,16-11-2024,Hated it
4741,PROD-9661,Fashion,1,28-01-2024,Not recommended
4742,PROD-8625,Toys,1,25-10-2023,Terrible
4743,PROD-7535,Grocery,2,17-01-2025,Not recommended
4744,PROD-1516,Grocery,5,16-09-2023,Loved it
4745,PROD-4404,Electronics,3,02-10-2024,Average
4746,PROD-9510,Toys,1,23-09-2024,Not recommended
4747,PROD-3797,Grocery,5,19-06-2024,Loved it
4748,PROD-9077,Grocery,1,20-02-2024,Poor quality
4749,PROD-7585,Electronics,5,20-10-2023,Loved it
4750,PROD-9525,Grocery,3,28-06-2023,Average
4751,PROD-1137,Books,5,16-01-2024,Highly recommend
4752,PROD-1672,Books,4,19-03-2024,Very satisfied
4753,PROD-2828,Books,2,11-12-2024,Hated it
4754,PROD-9738,Books,5,23-01-2024,Very satisfied
4755,PROD-7843,Electronics,1,14-12-2023,Hated it
4756,PROD-7139,Books,3,16-04-2023,Neutral experience
4757,PROD-6479,Electronics,1,05-11-2023,Terrible
4758,PROD-4027,Toys,5,15-01-2024,Fantastic quality
4759,PROD-9882,Toys,5,11-11-2024,Very satisfied
4760,PROD-2241,Grocery,5,04-03-2024,Highly recommend
4761,PROD-4212,Toys,1,12-03-2025,Not recommended
4762,PROD-4031,Books,4,22-12-2024,Loved it
4763,PROD-7160,Beauty,3,17-08-2024,Neutral experience
4764,PROD-4157,Electronics,1,13-03-2025,Not recommended
4765,PROD-9401,Grocery,3,19-01-2024,It works
4766,PROD-4004,Books,3,27-04-2024,Okay product
4767,PROD-9824,Home & Kitchen,3,08-08-2023,Average
4768,PROD-1586,Grocery,2,19-05-2024,Not recommended
4769,PROD-4391,Toys,3,18-07-2023,It works
4770,PROD-4109,Toys,3,07-08-2023,Neutral experience
4771,PROD-8826,Toys,3,04-01-2024,Neutral experience
4772,PROD-1225,Electronics,3,17-12-2024,Nothing special
4773,PROD-7173,Electronics,1,07-08-2023,Not recommended
4774,PROD-1999,Books,4,17-09-2023,Loved it
4775,PROD-8854,Electronics,2,30-08-2023,Hated it
4776,PROD-2330,Fashion,3,15-01-2024,Neutral experience
4777,PROD-5721,Toys,3,27-07-2023,Average
4778,PROD-1755,Home & Kitchen,3,18-04-2023,Okay product
4779,PROD-8475,Electronics,5,09-04-2025,Very satisfied
4780,PROD-3620,Grocery,5,25-09-2024,Very satisfied
4781,PROD-8689,Fashion,3,21-02-2025,Average
4782,PROD-6229,Toys,2,11-09-2023,Poor quality
4783,PROD-3698,Beauty,3,08-11-2024,Okay product
4784,PROD-3034,Toys,4,01-09-2024,Highly recommend
4785,PROD-3731,Toys,4,16-02-2025,Very satisfied
4786,PROD-3793,Beauty,4,29-01-2024,Very satisfied
4787,PROD-1945,Beauty,5,26-12-2023,Loved it
4788,PROD-2708,Beauty,2,09-06-2023,Poor quality
4789,PROD-3790,Fashion,2,23-10-2023,Very disappointed
4790,PROD-7886,Electronics,4,19-04-2024,Fantastic quality
4791,PROD-2641,Fashion,4,09-12-2023,Highly recommend
4792,PROD-8864,Toys,3,28-02-2024,It works
4793,PROD-7598,Toys,4,17-12-2024,Highly recommend
4794,PROD-6276,Home & Kitchen,1,05-07-2023,Not recommended
4795,PROD-4012,Beauty,1,27-08-2024,Not recommended
4796,PROD-8648,Grocery,4,03-06-2024,Loved it
4797,PROD-2945,Toys,2,01-10-2023,Terrible
4798,PROD-4368,Home & Kitchen,4,08-02-2025,Fantastic quality
4799,PROD-7238,Beauty,5,05-07-2024,Very satisfied
4800,PROD-7177,Books,1,11-08-2024,Poor quality
4801,PROD-5504,Electronics,2,31-01-2025,Poor quality
4802,PROD-9001,Beauty,1,08-11-2023,Poor quality
4803,PROD-7305,Electronics,3,21-07-2023,Average
4804,PROD-2217,Electronics,5,15-10-2024,Loved it
4805,PROD-6806,Beauty,3,05-04-2024,It works
4806,PROD-5796,Books,5,02-04-2024,Highly recommend
4807,PROD-1160,Fashion,5,09-11-2023,Fantastic quality
4808,PROD-9071,Toys,2,10-09-2024,Poor quality
4809,PROD-3596,Toys,5,18-02-2024,Fantastic quality
4810,PROD-9783,Beauty,2,24-10-2024,Hated it
4811,PROD-5919,Electronics,4,03-04-2025,Highly recommend
4812,PROD-8350,Fashion,3,03-04-2024,Average
4813,PROD-6111,Home & Kitchen,1,11-05-2024,Poor quality
4814,PROD-4764,Toys,4,16-02-2025,Fantastic quality
4815,PROD-2646,Fashion,4,04-05-2024,Very satisfied
4816,PROD-2274,Beauty,5,13-07-2023,Highly recommend
4817,PROD-1838,Books,4,18-12-2024,Very satisfied
4818,PROD-9334,Beauty,4,30-05-2024,Very satisfied
4819,PROD-3685,Beauty,1,13-10-2024,Hated it
4820,PROD-3150,Books,3,28-06-2023,Average
4821,PROD-9022,Books,3,27-12-2024,Neutral experience
4822,PROD-1283,Grocery,4,23-12-2024,Loved it
4823,PROD-4192,Home & Kitchen,4,06-01-2025,Great product
4824,PROD-1693,Beauty,3,02-06-2024,Average
4825,PROD-4985,Fashion,5,20-09-2024,Very satisfied
4826,PROD-6920,Home & Kitchen,2,26-08-2023,Hated it
4827,PROD-7759,Home & Kitchen,2,21-08-2024,Terrible
4828,PROD-5738,Fashion,3,07-08-2024,Neutral experience
4829,PROD-2853,Electronics,5,12-11-2024,Great product
4830,PROD-9494,Fashion,1,22-01-2024,Hated it
4831,PROD-1470,Fashion,3,19-03-2025,Okay product
4832,PROD-6142,Books,4,24-01-2024,Fantastic quality
4833,PROD-1992,Beauty,2,11-01-2024,Hated it
4834,PROD-9625,Home & Kitchen,4,21-09-2023,Loved it
4835,PROD-1451,Electronics,2,02-07-2023,Very disappointed
4836,PROD-4798,Toys,3,10-09-2023,Nothing special
4837,PROD-5867,Toys,5,19-06-2024,Highly recommend
4838,PROD-8900,Fashion,5,04-10-2024,Very satisfied
4839,PROD-5147,Electronics,2,08-05-2024,Not recommended
4840,PROD-3701,Books,2,25-10-2024,Very disappointed
4841,PROD-1468,Grocery,1,15-01-2025,Hated it
4842,PROD-1090,Home & Kitchen,2,31-08-2023,Terrible
4843,PROD-8445,Grocery,1,07-10-2023,Very disappointed
4844,PROD-5479,Beauty,2,21-05-2024,Hated it
4845,PROD-9006,Electronics,4,23-12-2024,Very satisfied
4846,PROD-9125,Toys,2,26-08-2024,Not recommended
4847,PROD-8602,Fashion,2,27-12-2024,Terrible
4848,PROD-5233,Grocery,4,01-08-2024,Loved it
4849,PROD-1923,Beauty,5,07-08-2024,Loved it
4850,PROD-6110,Electronics,1,21-09-2024,Not recommended
4851,PROD-2867,Books,1,01-12-2024,Poor quality
4852,PROD-8850,Electronics,4,27-03-2025,Great product
4853,PROD-6516,Home & Kitchen,1,14-01-2024,Poor quality
4854,PROD-5189,Electronics,2,04-05-2024,Not recommended
4855,PROD-2049,Fashion,3,20-07-2023,Nothing special
4856,PROD-7403,Fashion,3,01-03-2024,Okay product
4857,PROD-4840,Grocery,5,13-08-2024,Highly recommend
4858,PROD-8889,Beauty,4,07-01-2024,Great product
4859,PROD-3740,Electronics,1,04-06-2023,Not recommended
4860,PROD-2425,Books,3,17-05-2024,Average
4861,PROD-2213,Toys,3,28-06-2024,Average
4862,PROD-4068,Home & Kitchen,1,26-07-2024,Hated it
4863,PROD-2994,Fashion,4,20-08-2023,Loved it
4864,PROD-7805,Toys,3,14-12-2024,Average
4865,PROD-8537,Beauty,3,14-06-2024,Neutral experience
4866,PROD-8736,Beauty,3,28-09-2024,Okay product
4867,PROD-2484,Toys,1,15-12-2023,Very disappointed
4868,PROD-9353,Fashion,3,21-10-2023,Average
4869,PROD-8024,Books,3,28-05-2023,Nothing special
4870,PROD-3110,Fashion,2,23-11-2024,Not recommended
4871,PROD-5135,Home & Kitchen,2,19-09-2023,Poor quality
4872,PROD-5129,Books,4,10-06-2023,Loved it
4873,PROD-7314,Grocery,3,04-03-2025,Okay product
4874,PROD-7367,Toys,5,24-07-2023,Great product
4875,PROD-4494,Electronics,1,03-10-2024,Very disappointed
4876,PROD-5236,Electronics,5,23-05-2024,Great product
4877,PROD-6436,Beauty,3,08-04-2025,Average
4878,PROD-8998,Home & Kitchen,1,05-01-2024,Poor quality
4879,PROD-2453,Grocery,1,26-12-2024,Terrible
4880,PROD-3422,Grocery,1,01-06-2024,Very disappointed
4881,PROD-2916,Beauty,4,24-01-2025,Great product
4882,PROD-4936,Beauty,1,23-05-2024,Very disappointed
4883,PROD-5342,Grocery,1,20-11-2024,Very disappointed
4884,PROD-8428,Beauty,4,23-07-2023,Great product
4885,PROD-4873,Beauty,1,11-12-2024,Not recommended
4886,PROD-6425,Toys,5,04-12-2024,Great product
4887,PROD-5179,Beauty,2,25-01-2025,Very disappointed
4888,PROD-7495,Home & Kitchen,2,04-11-2024,Hated it
4889,PROD-4586,Grocery,1,08-06-2023,Hated it
4890,PROD-4588,Grocery,5,17-04-2023,Fantastic quality
4891,PROD-4233,Fashion,4,16-05-2024,Loved it
4892,PROD-3925,Toys,4,27-01-2024,Fantastic quality
4893,PROD-8912,Fashion,2,08-04-2024,Poor quality
4894,PROD-3258,Electronics,3,09-01-2025,Average
4895,PROD-1791,Beauty,5,07-07-2024,Highly recommend
4896,PROD-7273,Home & Kitchen,4,30-10-2024,Highly recommend
4897,PROD-1592,Electronics,2,27-03-2025,Poor quality
4898,PROD-1986,Home & Kitchen,3,28-07-2024,Nothing special
4899,PROD-6761,Books,1,30-04-2023,Not recommended
4900,PROD-2100,Beauty,1,04-05-2023,Hated it
4901,PROD-8860,Toys,4,07-06-2024,Loved it
4902,PROD-3900,Grocery,1,13-03-2025,Not recommended
4903,PROD-7050,Beauty,1,01-12-2023,Not recommended
4904,PROD-1161,Grocery,4,23-01-2025,Very satisfied
4905,PROD-2906,Home & Kitchen,5,04-12-2023,Highly recommend
4906,PROD-1665,Books,2,17-08-2024,Very disappointed
4907,PROD-1224,Books,2,18-12-2024,Very disappointed
4908,PROD-5049,Books,2,15-09-2024,Terrible
4909,PROD-7511,Books,4,11-10-2024,Great product
4910,PROD-5744,Books,1,30-07-2024,Very disappointed
4911,PROD-7349,Electronics,1,05-09-2023,Not recommended
4912,PROD-5492,Toys,1,19-01-2025,Not recommended
4913,PROD-8226,Books,1,10-12-2024,Not recommended
4914,PROD-3980,Home & Kitchen,1,12-08-2024,Very disappointed
4915,PROD-1471,Fashion,4,07-06-2023,Very satisfied
4916,PROD-5507,Books,1,12-03-2024,Poor quality
4917,PROD-7378,Books,5,24-08-2023,Great product
4918,PROD-9884,Electronics,4,27-07-2024,Great product
4919,PROD-1666,Beauty,5,13-05-2024,Very satisfied
4920,PROD-7169,Electronics,1,26-02-2025,Poor quality
4921,PROD-9542,Fashion,5,21-10-2024,Loved it
4922,PROD-1070,Home & Kitchen,5,29-10-2024,Loved it
4923,PROD-1553,Beauty,4,02-11-2023,Loved it
4924,PROD-4960,Grocery,4,26-09-2024,Loved it
4925,PROD-8622,Books,3,30-05-2024,Nothing special
4926,PROD-1173,Fashion,5,10-08-2023,Loved it
4927,PROD-4247,Grocery,5,05-05-2023,Very satisfied
4928,PROD-7460,Toys,2,05-11-2024,Not recommended
4929,PROD-5806,Grocery,5,07-04-2024,Very satisfied
4930,PROD-9149,Grocery,4,30-06-2023,Fantastic quality
4931,PROD-9303,Toys,1,01-10-2023,Poor quality
4932,PROD-2498,Books,5,28-12-2024,Loved it
4933,PROD-3446,Fashion,2,30-08-2023,Not recommended
4934,PROD-6108,Toys,1,28-07-2024,Very disappointed
4935,PROD-4417,Fashion,5,28-09-2024,Fantastic quality
4936,PROD-3216,Books,5,11-03-2025,Very satisfied
4937,PROD-7358,Grocery,5,04-10-2024,Loved it
4938,PROD-2111,Fashion,4,01-04-2024,Very satisfied
4939,PROD-8602,Grocery,4,17-03-2024,Very satisfied
4940,PROD-6420,Electronics,5,30-08-2023,Loved it
4941,PROD-8582,Electronics,4,22-04-2024,Very satisfied
4942,PROD-5560,Fashion,2,29-10-2023,Not recommended
4943,PROD-9210,Electronics,2,01-01-2024,Not recommended
4944,PROD-6608,Beauty,1,22-03-2024,Hated it
4945,PROD-5234,Books,3,24-11-2023,Okay product
4946,PROD-4157,Toys,4,21-08-2023,Fantastic quality
4947,PROD-2878,Toys,4,25-11-2023,Fantastic quality
4948,PROD-4257,Fashion,1,12-11-2023,Very disappointed
4949,PROD-1694,Fashion,5,20-12-2024,Highly recommend
4950,PROD-2139,Fashion,2,09-05-2023,Not recommended
4951,PROD-9381,Toys,5,16-01-2024,Great product
4952,PROD-6701,Home & Kitchen,2,30-01-2025,Not recommended
4953,PROD-3214,Electronics,4,25-05-2024,Great product
4954,PROD-6815,Grocery,3,17-07-2024,Nothing special
4955,PROD-6277,Home & Kitchen,3,21-01-2024,Nothing special
4956,PROD-8735,Home & Kitchen,5,06-11-2023,Highly recommend
4957,PROD-7137,Toys,4,20-03-2025,Highly recommend
4958,PROD-5164,Home & Kitchen,5,03-02-2025,Highly recommend
4959,PROD-9977,Home & Kitchen,1,26-04-2023,Poor quality
4960,PROD-7326,Electronics,5,07-03-2025,Fantastic quality
4961,PROD-3977,Books,2,09-05-2023,Not recommended
4962,PROD-6796,Fashion,5,06-07-2024,Very satisfied
4963,PROD-8454,Toys,1,23-03-2025,Not recommended
4964,PROD-8768,Fashion,4,07-09-2024,Fantastic quality
4965,PROD-3939,Beauty,5,23-11-2023,Loved it
4966,PROD-7896,Home & Kitchen,5,16-09-2024,Loved it
4967,PROD-3001,Beauty,1,29-07-2024,Very disappointed
4968,PROD-1678,Grocery,2,18-12-2023,Terrible
4969,PROD-9479,Home & Kitchen,3,07-03-2025,It works
4970,PROD-4775,Fashion,1,04-05-2024,Hated it
4971,PROD-1821,Toys,2,09-02-2024,Hated it
4972,PROD-3030,Books,5,05-07-2023,Very satisfied
4973,PROD-7535,Beauty,1,09-09-2023,Very disappointed
4974,PROD-8300,Electronics,2,08-05-2023,Terrible
4975,PROD-7339,Beauty,4,28-10-2024,Fantastic quality
4976,PROD-5069,Beauty,4,01-05-2024,Very satisfied
4977,PROD-2999,Fashion,4,26-09-2023,Highly recommend
4978,PROD-3980,Toys,1,23-03-2025,Poor quality
4979,PROD-6597,Beauty,5,15-03-2025,Highly recommend
4980,PROD-9671,Toys,5,19-07-2023,Very satisfied
4981,PROD-2111,Fashion,1,23-06-2023,Terrible
4982,PROD-5351,Toys,1,02-05-2024,Not recommended
4983,PROD-4915,Toys,3,01-08-2023,Neutral experience
4984,PROD-4377,Grocery,3,07-02-2025,Nothing special
4985,PROD-8867,Toys,2,26-08-2023,Hated it
4986,PROD-3440,Books,1,29-11-2024,Terrible
4987,PROD-8362,Books,5,27-12-2024,Great product
4988,PROD-3396,Electronics,3,18-04-2024,Okay product
4989,PROD-3552,Beauty,3,29-04-2023,Okay product
4990,PROD-5377,Grocery,4,07-05-2024,Great product
4991,PROD-9213,Beauty,5,21-03-2025,Loved it
4992,PROD-1277,Books,3,22-04-2024,Neutral experience
4993,PROD-2209,Books,1,22-10-2024,Terrible
4994,PROD-2198,Fashion,4,26-03-2024,Loved it
4995,PROD-8335,Fashion,5,06-06-2023,Very satisfied
4996,PROD-1947,Grocery,1,16-04-2024,Poor quality
4997,PROD-6951,Toys,4,11-03-2024,Very satisfied
4998,PROD-3682,Fashion,3,14-11-2024,Nothing special
4999,PROD-7514,Beauty,1,02-08-2024,Very disappointed
5000,PROD-8225,Toys,2,20-06-2024,Very disappointed
5001,PROD-5133,Beauty,3,07-10-2023,Average
5002,PROD-4508,Beauty,5,04-12-2024,Loved it
5003,PROD-6837,Books,2,17-12-2023,Hated it
5004,PROD-9926,Grocery,2,30-06-2023,Terrible
5005,PROD-7355,Home & Kitchen,2,22-03-2025,Hated it
5006,PROD-3600,Beauty,4,23-09-2023,Great product
5007,PROD-8034,Beauty,2,22-03-2024,Terrible
5008,PROD-7305,Fashion,4,03-03-2025,Highly recommend
5009,PROD-1142,Home & Kitchen,5,28-08-2024,Fantastic quality
5010,PROD-8412,Beauty,1,05-05-2023,Not recommended
5011,PROD-4317,Beauty,4,24-02-2024,Highly recommend
5012,PROD-3545,Books,2,17-03-2025,Hated it
5013,PROD-9893,Toys,5,20-12-2024,Very satisfied
5014,PROD-9927,Fashion,2,08-12-2024,Poor quality
5015,PROD-9635,Grocery,2,12-06-2024,Poor quality
5016,PROD-1918,Fashion,5,24-10-2023,Highly recommend
5017,PROD-5270,Electronics,1,21-11-2023,Very disappointed
5018,PROD-4818,Toys,3,24-05-2023,Average
5019,PROD-4428,Fashion,3,23-02-2025,Neutral experience
5020,PROD-1802,Toys,1,21-12-2023,Very disappointed
5021,PROD-9444,Fashion,4,02-01-2025,Very satisfied
5022,PROD-6921,Beauty,1,05-08-2023,Terrible
5023,PROD-3061,Home & Kitchen,2,06-12-2024,Not recommended
5024,PROD-1495,Beauty,5,06-08-2024,Very satisfied
